Sourcefile	20240911 121833 XenonTPDPlat.qmp
Exporttime	11.09.2024 12:37:20

Start Time	11.09.2024 12:34:42
End Time	11.09.2024 12:37:11

		Xe-132			Xe-131			Xe-129			Temp voltage	
Time	Time Relative [s]	Ion Current [A]	Time	Time Relative [s]	Ion Current [A]	Time	Time Relative [s]	Ion Current [A]	Time	Time Relative [s]	Temp [Kelvin]	
11.09.2024 12:35:03	20,845	9,015686e-015	11.09.2024 12:35:03	20,923	1,235045e-012	11.09.2024 12:35:03	21,006	-8,894215e-014	11.09.2024 12:35:03	21,086	5,373670e001
11.09.2024 12:35:03	21,165	1,909596e-014	11.09.2024 12:35:03	21,246	-2,205836e-013	11.09.2024 12:35:03	21,325	-4,557930e-014	11.09.2024 12:35:03	21,404	5,373670e001
11.09.2024 12:35:04	21,483	2,083386e-015	11.09.2024 12:35:04	21,567	5,917197e-014	11.09.2024 12:35:04	21,647	4,211574e-013	11.09.2024 12:35:04	21,725	5,351452e001
11.09.2024 12:35:04	21,805	-9,518065e-015	11.09.2024 12:35:04	21,891	2,175408e-013	11.09.2024 12:35:04	21,971	8,172324e-013	11.09.2024 12:35:04	22,050	5,392714e001
11.09.2024 12:35:04	22,130	-7,678548e-015	11.09.2024 12:35:04	22,214	5,148889e-014	11.09.2024 12:35:04	22,293	1,408405e-014	11.09.2024 12:35:04	22,372	5,389540e001
11.09.2024 12:35:05	22,452	9,542485e-015	11.09.2024 12:35:05	22,533	1,552252e-012	11.09.2024 12:35:05	22,612	1,772097e-014	11.09.2024 12:35:05	22,691	5,399063e001
11.09.2024 12:35:05	22,772	-5,981381e-014	11.09.2024 12:35:05	22,854	7,529239e-013	11.09.2024 12:35:05	22,933	7,754732e-014	11.09.2024 12:35:05	23,012	5,373670e001
11.09.2024 12:35:05	23,091	1,250486e-013	11.09.2024 12:35:05	23,170	1,146473e-012	11.09.2024 12:35:05	23,249	-1,938316e-014	11.09.2024 12:35:05	23,327	5,395888e001
11.09.2024 12:35:05	23,405	-4,926145e-016	11.09.2024 12:35:06	23,486	6,700930e-015	11.09.2024 12:35:06	23,565	1,812385e-014	11.09.2024 12:35:06	23,648	5,370496e001
11.09.2024 12:35:06	23,733	1,666250e-014	11.09.2024 12:35:06	23,817	5,424134e-012	11.09.2024 12:35:06	23,896	-8,950985e-015	11.09.2024 12:35:06	23,974	5,376844e001
11.09.2024 12:35:06	24,054	2,407673e-014	11.09.2024 12:35:06	24,134	2,941155e-014	11.09.2024 12:35:06	24,215	2,765779e-013	11.09.2024 12:35:06	24,294	5,373670e001
11.09.2024 12:35:06	24,374	1,043462e-014	11.09.2024 12:35:07	24,454	5,487671e-012	11.09.2024 12:35:07	24,533	3,797796e-014	11.09.2024 12:35:07	24,611	5,389540e001
11.09.2024 12:35:07	24,691	2,421437e-013	11.09.2024 12:35:07	24,770	2,230661e-012	11.09.2024 12:35:07	24,851	-4,434502e-014	11.09.2024 12:35:07	24,929	5,402237e001
11.09.2024 12:35:07	25,008	1,412526e-015	11.09.2024 12:35:07	25,087	7,322336e-015	11.09.2024 12:35:07	25,166	3,273408e-015	11.09.2024 12:35:07	25,245	5,380018e001
11.09.2024 12:35:07	25,325	3,402208e-015	11.09.2024 12:35:07	25,409	1,866085e-012	11.09.2024 12:35:08	25,496	5,704982e-013	11.09.2024 12:35:08	25,575	5,380018e001
11.09.2024 12:35:08	25,654	-8,086285e-014	11.09.2024 12:35:08	25,739	-8,706876e-014	11.09.2024 12:35:08	25,821	2,029057e-013	11.09.2024 12:35:08	25,902	5,329233e001
11.09.2024 12:35:08	25,980	1,527676e-013	11.09.2024 12:35:08	26,060	1,786601e-012	11.09.2024 12:35:08	26,139	-9,663659e-014	11.09.2024 12:35:08	26,219	5,364148e001
11.09.2024 12:35:08	26,299	1,210484e-013	11.09.2024 12:35:08	26,379	2,588374e-012	11.09.2024 12:35:09	26,457	-7,205957e-014	11.09.2024 12:35:09	26,536	5,360973e001
11.09.2024 12:35:09	26,616	3,349745e-014	11.09.2024 12:35:09	26,695	3,185049e-013	11.09.2024 12:35:09	26,775	2,810126e-014	11.09.2024 12:35:09	26,853	5,348278e001
11.09.2024 12:35:09	26,932	1,845593e-014	11.09.2024 12:35:09	27,012	-8,072095e-014	11.09.2024 12:35:09	27,091	-2,697473e-014	11.09.2024 12:35:09	27,170	5,370496e001
11.09.2024 12:35:09	27,249	-4,347757e-015	11.09.2024 12:35:09	27,334	9,706811e-014	11.09.2024 12:35:09	27,413	-1,363203e-014	11.09.2024 12:35:10	27,492	5,338755e001
11.09.2024 12:35:10	27,580	-2,087873e-013	11.09.2024 12:35:10	27,661	4,627572e-013	11.09.2024 12:35:10	27,741	2,448861e-013	11.09.2024 12:35:10	27,820	5,338755e001
11.09.2024 12:35:10	27,900	2,133401e-016	11.09.2024 12:35:10	27,980	-1,120922e-013	11.09.2024 12:35:10	28,059	-2,030096e-014	11.09.2024 12:35:10	28,137	5,338755e001
11.09.2024 12:35:10	28,217	1,301886e-014	11.09.2024 12:35:10	28,304	-5,707833e-015	11.09.2024 12:35:10	28,384	9,827561e-015	11.09.2024 12:35:11	28,462	5,351452e001
11.09.2024 12:35:11	28,542	1,321218e-013	11.09.2024 12:35:11	28,636	1,171871e-013	11.09.2024 12:35:11	28,715	-3,195583e-015	11.09.2024 12:35:11	28,793	5,316537e001
11.09.2024 12:35:11	28,879	-5,450680e-014	11.09.2024 12:35:11	28,959	1,009026e-012	11.09.2024 12:35:11	29,038	-5,155996e-014	11.09.2024 12:35:11	29,117	5,329233e001
11.09.2024 12:35:11	29,196	2,843487e-014	11.09.2024 12:35:11	29,276	1,877848e-012	11.09.2024 12:35:11	29,355	-4,949092e-014	11.09.2024 12:35:11	29,435	5,300667e001
11.09.2024 12:35:12	29,514	-4,090070e-014	11.09.2024 12:35:12	29,595	3,805884e-013	11.09.2024 12:35:12	29,675	-6,490023e-014	11.09.2024 12:35:12	29,752	5,351452e001
11.09.2024 12:35:12	29,832	1,119686e-013	11.09.2024 12:35:12	29,912	5,678186e-015	11.09.2024 12:35:12	29,991	-3,276158e-015	11.09.2024 12:35:12	30,077	5,294319e001
11.09.2024 12:35:12	30,157	2,042178e-015	11.09.2024 12:35:12	30,238	1,029716e-012	11.09.2024 12:35:12	30,317	-9,086497e-014	11.09.2024 12:35:12	30,395	5,345104e001
11.09.2024 12:35:13	30,475	3,562783e-014	11.09.2024 12:35:13	30,554	2,484226e-013	11.09.2024 12:35:13	30,633	-7,122907e-014	11.09.2024 12:35:13	30,713	5,297493e001
11.09.2024 12:35:13	30,793	-7,847037e-016	11.09.2024 12:35:13	30,872	1,563286e-013	11.09.2024 12:35:13	30,952	3,373613e-013	11.09.2024 12:35:13	31,038	5,319711e001
11.09.2024 12:35:13	31,118	1,827372e-014	11.09.2024 12:35:13	31,201	1,180063e-012	11.09.2024 12:35:13	31,281	2,916707e-014	11.09.2024 12:35:13	31,360	5,297493e001
11.09.2024 12:35:13	31,439	-1,738951e-014	11.09.2024 12:35:14	31,519	1,821106e-012	11.09.2024 12:35:14	31,597	-8,621654e-015	11.09.2024 12:35:14	31,676	5,262578e001
11.09.2024 12:35:14	31,757	1,253693e-014	11.09.2024 12:35:14	31,839	2,027014e-013	11.09.2024 12:35:14	31,918	-6,172110e-014	11.09.2024 12:35:14	31,998	5,322885e001
11.09.2024 12:35:14	32,079	-9,573927e-014	11.09.2024 12:35:14	32,158	1,943923e-012	11.09.2024 12:35:14	32,237	1,626726e-014	11.09.2024 12:35:14	32,315	5,287970e001
11.09.2024 12:35:14	32,400	-7,603954e-014	11.09.2024 12:35:15	32,485	-9,087473e-014	11.09.2024 12:35:15	32,564	4,859297e-014	11.09.2024 12:35:15	32,642	5,243534e001
11.09.2024 12:35:15	32,721	8,057320e-015	11.09.2024 12:35:15	32,800	2,402986e-013	11.09.2024 12:35:15	32,881	6,427382e-014	11.09.2024 12:35:15	32,960	5,284796e001
11.09.2024 12:35:15	33,039	1,634019e-014	11.09.2024 12:35:15	33,122	2,144612e-014	11.09.2024 12:35:15	33,201	7,381820e-014	11.09.2024 12:35:15	33,279	5,275275e001
11.09.2024 12:35:15	33,358	9,241846e-015	11.09.2024 12:35:15	33,438	2,614097e-013	11.09.2024 12:35:16	33,517	-4,937615e-014	11.09.2024 12:35:16	33,596	5,281622e001
11.09.2024 12:35:16	33,675	1,194238e-014	11.09.2024 12:35:16	33,755	9,431266e-014	11.09.2024 12:35:16	33,834	3,150107e-015	11.09.2024 12:35:16	33,912	5,287970e001
11.09.2024 12:35:16	33,991	1,682486e-014	11.09.2024 12:35:16	34,070	2,251461e-013	11.09.2024 12:35:16	34,149	-1,094498e-015	11.09.2024 12:35:16	34,228	5,265752e001
11.09.2024 12:35:16	34,308	1,034733e-014	11.09.2024 12:35:16	34,388	2,055181e-014	11.09.2024 12:35:17	34,467	8,394278e-015	11.09.2024 12:35:17	34,546	5,243534e001
11.09.2024 12:35:17	34,625	8,245634e-015	11.09.2024 12:35:17	34,705	8,364945e-013	11.09.2024 12:35:17	34,786	2,355695e-013	11.09.2024 12:35:17	34,866	5,253056e001
